json_file_name;brand;brandtext;category;type;size;colors;season;pilling;condition;price;annotator;cut;pattern;trend;smell;stains;holes;damage;material;comment;usage;weight;Series;X;Y
labels_2022_12_02_10_32_39.json;Cellbes;;Ladies;Dress;46;['Multicolor', 'Blue', 'Black', 'White'];Summer;5.0;5.0;50-100;22;['Regular', 'C-collar'];Floral print;None;None;None;None;;50%cotton 50%viscose;;Export;;;;
labels_2022_12_02_10_21_36.json;Lindex;;Ladies;Tank top ;M ;['White'];Summer;2.0;2.0;<50;22;['Regular', 'C-collar'];Glitter;None;Minor;Major;None;;100%polyester;;Export;;;;
labels_2022_12_02_09_45_33.json;Isolde;;Ladies;Blouse;XXL;['Blue'];Summer;5.0;5.0;50-100;22;['Regular', 'C-collar'];None;None;None;None;None;;97%polyester 3%elastane;;Reuse;;;;
labels_2022_12_02_08_32_53.json;H&M;;Ladies;Top;S ;['Grey'];All;1.0;2.0;<50;14;['Regular'];None;None;Minor;None;None;Crooked;60% cotton, 35% polyester, 5% elastane;test 99;Export;;;;
labels_2022_12_06_10_07_21.json;H&M;;Ladies;Dress;L;['Black', 'White'];All;3.0;2.0;<50;14;['Regular', 'C-collar'];Geometric print;None;Minor;None;None;;100% cotton;;Recycle;;;;
labels_2022_12_06_10_37_01.json;Not in the list;Marcello;Men;Vest;XL;['Green'];All;3.0;2.0;50-100;14;['Regular', 'V-collar'];None;None;Minor;None;None;;50% cotton, 50% acrylic;Vintage;Repair;;;;
labels_2022_12_06_10_56_06.json;Isolde;;Ladies;Dress;42;['Black', 'Beige', 'Brown', 'Multicolor'];All;5.0;4.0;50-100;14;['C-collar', 'Loose'];Floral print;None;Minor;Minor;None;;100% viscose;;Reuse;;;;
labels_2022_12_06_12_52_44.json;Not in the list;Shein;Ladies;Tights;M ;['Black', 'Grey', 'White', 'Multicolor'];All;5.0;5.0;<50;14;['Regular'];None;None;None;None;None;;95% polyester, 5% spandex;;Reuse;;;;
labels_2022_12_06_13_40_24.json;Not in the list;Dawn by Lindex;Ladies;Top;42;['Brown'];Winter;5.0;5.0;50-100;14;['Tight'];Glitter;None;Minor;None;None;;75% viscose,25% lurex;;Reuse;;;;
labels_2022_12_06_10_16_33.json;Isolde;;Ladies;Trousers;46;['White', 'Black', 'Pink', 'Multicolor'];Summer;5.0;5.0;50-100;14;['Regular'];Floral print;None;None;None;None;;74% rayon, 22% nylon, 4% spandex;;Reuse;;;;
labels_2022_12_06_12_44_52.json;Flash;;Ladies;Skirt;M ;['Beige'];Spring;5.0;5.0;50-100;14;['Cropped'];None;None;None;None;None;;80% cotton, 18% polyester, 2% elastane;;Reuse;;;;
labels_2022_12_06_09_56_00.json;Not in the list;Jersey Modelles;Ladies;Blazer;38;['Brown'];All;5.0;4.0;100-150;14;['Cropped', 'V-collar'];None;None;Major;None;None;Pulled threads;74% wool, 26% acrylic;Multilayer, wardrobe smell, vintage;Reuse;;;;
labels_2022_12_06_12_33_59.json;Not in the list;Two danes;Ladies;T-shirt;M ;['Green'];Spring;3.0;2.0;<50;14;['C-collar', 'Loose'];None;None;Minor;None;None;;65% Bamboo, 30% cotton, 5% elastane;;Repair;;;;
labels_2022_12_06_10_33_05.json;Not in the list;NP;Men;Sweater;XL;['Blue'];All;5.0;3.0;50-100;14;['Regular', 'V-collar'];None;None;None;Minor;None;;100% cotton;;Reuse;;;;
labels_2022_12_06_10_12_59.json;Not in the list;gardeur;Ladies;Sweater;40;['Red'];Winter;4.0;1.0;<50;14;['Regular', 'Turtle neck'];None;None;None;None;None;Contracted;80% merino wool, 20% polyamide;;Recycle;;;;
labels_2022_12_06_10_28_40.json;Batistini (Dressman);;Men;Shirt;M ;['White'];All;5.0;1.0;<50;14;['Regular'];None;None;None;Major;None;;100% cotton;;Recycle;;;;
labels_2022_12_06_12_48_29.json;Not in the list;Rabalder;Ladies;Top;M ;['Red', 'White'];All;5.0;3.0;<50;14;['Loose'];Striped;None;None;None;Minor;;50% cotton, 50% modal;;Export;;;;
labels_2022_12_06_10_01_45.json;Not in the list;Peppercorn;Ladies;Jeans;42;['Black'];All;5.0;2.0;<50;14;['Regular'];None;None;None;Minor;None;Pulled threads;98% cotton, 2% elastane;Hairy;Export;;;;
labels_2022_12_06_12_40_32.json;Cappuchini;;Ladies;Trousers;M ;['Grey'];All;5.0;1.0;<50;14;['Cropped'];None;None;None;Major;None;Sunbleeched;98% cotton, 2% elastane;;Export;;;;
labels_2022_12_14_11_08_38.json;Not in the list;;Children;Hoodie;164;['Blue'];Winter;4.0;3.0;<50;22;['Regular'];Logo print;None;Minor;Major;None;;100%cotton;;Export;;;;
labels_2022_12_14_08_48_42.json;Junkyard;;Ladies;Jeans;None;['Blue'];Spring;4.0;3.0;50-100;22;['Loose'];None;Denim;None;Minor;None;;100%cotton;;Export;;;;
labels_2022_12_14_09_35_07.json;Not in the list;;Ladies;Sweater;None;['Yellow'];Autumn;4.0;4.0;<50;22;['C-collar', 'Regular'];None;None;Major;None;None;;100%polyester;;Export;;;;
labels_2022_12_14_11_06_17.json;Kappahl;;Unisex;Hoodie;onesize;['Grey'];Winter;4.0;4.0;50-100;22;['Loose'];None;None;Minor;Minor;None;;100%polyester;;Export;;;;
labels_2022_12_14_09_31_21.json;H&M;;Ladies;T-shirt;S ;['Multicolor', 'Black', 'White', 'Pink'];Summer;4.0;4.0;<50;22;['C-collar', 'Cropped'];None;None;Minor;Minor;None;;100%cotton;;Export;;;;
labels_2022_12_14_12_28_18.json;Gina Tricot;;Ladies;Shorts;M ;['White'];Summer;3.0;3.0;<50;22;['Regular'];None;Denim;Minor;Minor;None;;98%cotton 2%elastane;;Export;;;;
labels_2022_12_14_12_03_41.json;Bikbok;;Ladies;Top;S ;['Grey'];Spring;4.0;4.0;<50;22;['Regular', 'C-collar'];None;None;None;Minor;None;;100%cotton;;Export;;;;
labels_2022_12_14_11_53_36.json;Not in the list;;Ladies;Tights;M ;['Black'];All;4.0;4.0;<50;22;['Regular'];None;Sports;None;Minor;None;;95%polyester 5%spandex;;Export;;;;
labels_2022_12_14_12_22_11.json;Not in the list;;Men;Jeans;50;['White'];Spring;4.0;3.0;50-100;22;['Regular'];None;Denim;Minor;Minor;None;;100%cotton;;Export;;;;
labels_2022_12_14_07_54_36.json;Not in the list;BROADWAY;Ladies;Jacket;M ;['Pink'];Winter;4.0;2.0;<50;22;['Regular'];None;None;Major;Major;None;;65%polyester 35%cotton;;Export;;;;
labels_2022_12_14_11_55_49.json;H&M;;Ladies;Blouse;None;['Black'];Autumn;3.0;4.0;<50;22;['Regular', 'C-collar'];None;None;Minor;None;None;;95%polyester 5%elastane;;Export;;;;
labels_2022_12_14_08_28_24.json;Deval;;Ladies;Jacket;XXL;['Blue'];Autumn;4.0;2.0;<50;22;['Regular'];None;None;Minor;Major;None;;100%polyester;;Export;;;;
labels_2022_12_14_09_53_23.json;Soc (Stadium);;Ladies;Tank top ;34;['Pink'];Summer;5.0;5.0;<50;22;['C-collar', 'Loose'];Logo print;Sports;None;None;None;;100%polyester;;Reuse;;;;
labels_2022_12_14_11_46_46.json;Lindex;;Ladies;Jeans;48;['Blue'];Autumn;5.0;5.0;50-100;22;['Regular'];None;Denim;None;None;None;;71%cotton 27%polyester 2%elastane;;Reuse;;;;
labels_2022_12_14_08_46_07.json;H&M;;Children;Dress;122;['Pink', 'White', 'Purple', 'Blue', 'Black', 'Multicolor'];Spring;2.0;2.0;<50;22;['Regular'];Other;None;Minor;Minor;None;;70%cotton 30%polyester;;Export;;;;
labels_2022_12_14_08_34_13.json;Polarn Och Pyret;;Children;Trousers;122;['Blue', 'White'];Spring;4.0;3.0;<50;22;['Regular'];Dots;None;Minor;Major;None;;95%cotton 5%elastane;;Export;;;;
labels_2022_12_14_12_14_24.json;Hamton Republic (Kappahl);;Ladies;Shirt;44;['Multicolor', 'White', 'Green', 'Blue', 'Orange', 'Pink', 'Red'];Summer;5.0;4.0;50-100;22;['Regular'];Floral print;None;Minor;None;None;;100%cotton;;Reuse;;;;
labels_2022_12_14_08_36_47.json;Soc (Stadium);;Children;Vest;134;['Pink', 'Blue'];Summer;5.0;5.0;50-100;22;['Regular', 'Cropped'];Logo print;None;None;None;None;;100%polyester;;Reuse;;;;
labels_2022_12_14_08_54_41.json;Gina Tricot;;Ladies;Jeans;34;['Blue'];Spring;3.0;3.0;50-100;22;['Regular'];None;Denim;Minor;Minor;None;;94%cotton 5%polyester 1%elastane;;Export;;;;
labels_2022_12_14_11_39_31.json;Not in the list;NEVICA;Ladies;Jacket;40;['Red'];Winter;4.0;3.0;<50;22;['Regular'];None;None;Major;Minor;None;;100%polyester;;Export;;;;
labels_2022_12_14_08_25_21.json;Not in the list;COMFORT FASHION;Ladies;Tank top ;52;['Black'];Summer;4.0;3.0;<50;22;['Regular', 'C-collar'];Lace;None;Minor;Minor;None;;100%cotton;;Export;;;;
labels_2022_12_14_08_04_09.json;Kappahl;;Ladies;Sweater;42;['White', 'Blue'];Spring;5.0;3.0;<50;22;['Regular', 'C-collar'];Striped;None;Major;Major;None;;100%cotton;;Export;;;;
labels_2022_12_14_09_45_49.json;Bikbok;;Ladies;Jacket;M ;['Black'];Autumn;4.0;3.0;<50;22;['Regular', 'C-collar'];None;None;Major;Minor;None;;95%polyester 5%elastane;;Export;;;;
labels_2022_12_14_08_39_48.json;Not in the list;;Children;Shorts;134;['Brown', 'White'];Summer;4.0;4.0;<50;22;['Regular'];Floral print;Sports;Minor;None;None;;100%polyester;;Export;;;;
labels_2022_12_14_08_42_54.json;Not in the list;;Men;Trousers;M ;['Black', 'Blue'];Winter;4.0;3.0;<50;22;['Regular', 'Tight'];None;Sports;Minor;Minor;None;;100%polyester;;Export;;;;
labels_2022_12_14_11_57_49.json;Not in the list;;Ladies;Tank top ;None;['Orange'];Summer;4.0;2.0;<50;22;['Regular', 'C-collar'];None;None;Minor;None;None;;100%polyester;;Export;;;;
labels_2022_12_14_08_07_10.json;Esprit;;Men;Jacket;S ;['Blue'];Autumn;4.0;3.0;50-100;22;['Regular'];None;None;Minor;Major;None;;90%cotton 10%polyester;;Export;;;;
labels_2022_12_14_09_38_43.json;H&M;;Ladies;Sweater;M ;['Brown'];Winter;3.0;3.0;<50;22;['V-collar', 'Long'];None;None;Major;Minor;None;;62%acrylic 28%polyamide 8%wool 2%elastane;;Export;;;;
labels_2022_12_14_12_19_28.json;Lindex;;Ladies;Jeans;38;['White'];Spring;4.0;3.0;<50;22;['Regular'];Other;Denim;None;Major;None;;100%cotton;;Export;;;;
labels_2022_12_14_09_32_55.json;Bikbok;;Ladies;Tank top ;S ;['Black'];Summer;4.0;3.0;<50;22;['C-collar', 'Loose'];None;None;Major;Minor;None;;100%cotton;;Export;;;;
labels_2022_12_14_08_01_15.json;Not in the list;;Ladies;Sweater;None;['Multicolor', 'White', 'Brown', 'Purple'];Spring;4.0;3.0;<50;22;['Regular', 'C-collar'];Floral print;None;Minor;Major;Minor;1;100%cotton;;Export;;;;
labels_2022_12_14_08_51_24.json;Not in the list;SHEIN;Ladies;Jeans;S ;['Blue'];Spring;4.0;4.0;50-100;22;['Loose'];None;Denim;None;Minor;None;;85%cotton 15%polyester;;Export;;;;
labels_2022_12_14_11_50_14.json;Bershka (Zara);;Ladies;Top;M ;['Red'];Autumn;4.0;3.0;<50;22;['Regular', 'V-collar'];None;None;Minor;Minor;Minor;1;96%cotton 4%elastane;;Export;;;;
labels_2022_12_14_10_06_09.json;Diesel;;Ladies;Jacket;L;['Black'];Autumn;4.0;4.0;<50;22;['Regular'];Logo print;Denim;None;Minor;None;;100%cotton;;Export;;;;
labels_2022_12_14_09_43_10.json;Not in the list;;Ladies;Trousers;S ;['Blue', 'Black'];Spring;5.0;3.0;<50;22;['Regular'];Striped;None;Major;None;None;;100%polyester;;Export;;;;
labels_2022_12_14_12_25_19.json;H&M;;Men;Jeans;50;['White'];Spring;5.0;5.0;50-100;22;['Regular'];None;Denim;None;None;None;;100%cotton;;Reuse;;;;
labels_2022_12_14_09_40_55.json;Not in the list;;Men;T-shirt;L;['Blue'];Summer;4.0;3.0;<50;22;['Regular', 'C-collar'];Logo print;None;Major;Major;None;;100%cotton;;Export;;;;
labels_2022_12_14_12_09_05.json;Mywear (Ica);;Ladies;Blouse;None;['Brown'];Autumn;3.0;3.0;<50;22;['Regular', 'V-collar'];Lace;None;Minor;None;None;;100%cotton;;Export;;;;
labels_2022_12_14_09_49_29.json;Levi'S;;Ladies;Jeans;None;['Blue'];Autumn;5.0;4.0;100-150;22;['Regular'];None;None;None;None;None;;100%cotton;;Reuse;;;;
labels_2022_12_14_12_17_28.json;Nike;;Children;Trousers;134;['Black'];Autumn;4.0;2.0;<50;22;['Regular'];Logo print;None;Minor;Minor;Major;2;100%cotton;;Export;;;;
labels_2022_12_14_08_09_36.json;Edc (Esprit De Corps);;Men;Sweater;S ;['Blue', 'Black'];Autumn;4.0;3.0;<50;22;['Regular', 'C-collar'];Striped;None;Minor;Minor;None;;100%cotton;;Export;;;;
labels_2022_12_14_07_58_23.json;Not in the list;GREENWOOD;Men;Jacket;L;['Red', 'Black'];Autumn;4.0;2.0;<50;22;['Regular'];None;None;Major;Major;None;;100%polyester;;Export;;;;
labels_2022_12_14_08_32_03.json;365;;Ladies;Jacket;42;['Beige'];Autumn;4.0;3.0;<50;22;['Regular'];None;None;Minor;Minor;None;;54%polyester 32%cotton 14%nylon;;Export;;;;
labels_2022_12_14_12_06_58.json;H&M;;Children;Hoodie;158;['Purple'];Spring;3.0;2.0;<50;22;['Regular'];Other;None;None;None;None;54;100%cotton;;Export;;;;
labels_2022_11_05_11_36_18.json;Not Applicable ;;Ladies;Shirt;None;['White'];All;3.0;3.0;<50;22;['Regular', 'V-collar'];Plain;No trend;;Yes;;;100%cotton;;Export;0.0;;;
labels_2022_11_05_12_09_41.json;Not Applicable ;;Ladies;Sweater;None;['Blue', 'White'];All;4.0;4.0;50-100;22;['Regular', 'C-collar'];Striped;No trend;;No;;;100%acrylic;;Export;0.0;;;
labels_2022_11_05_09_18_24.json;KappAhl;;Ladies;Tank top;S;['Blue'];Summer;2.0;2.0;<50;22;['Regular', 'C-collar'];Plain;No trend;;No;;;57%viscose 43%polyester;;Export;0.0;;;
labels_2022_11_05_09_14_22.json;Not Applicable ;;Ladies;Tank top;L;['Pink'];Summer;3.0;3.0;<50;22;['Regular', 'V-collar'];Plain;No trend;;Yes;;;92%cotton 8%elastane;;Export;0.0;;;
labels_2022_11_05_11_46_50.json;Not Applicable ;;Ladies;Tank top;L;['White'];Summer;4.0;4.0;<50;22;['Regular', 'C-collar'];Plain;No trend;;No;;;95%cotton 5%elastane;;Export;0.0;;;
labels_2022_11_05_08_54_28.json;Not Applicable ;;Ladies;Shirt;XL;['Multicolor', 'White', 'Black', 'Beige', 'Purple'];All;5.0;4.0;50-100;22;['Regular', 'V-collar'];Floral print;No trend;;No;;;100%viscose;;Reuse;0.0;;;
labels_2022_11_05_09_24_05.json;Not Applicable ;;Ladies;Tank top;L;['Blue'];Summer;3.0;1.0;<50;22;['Regular', 'C-collar'];Lace;No trend;;Yes;;7;100%cotton;;Export;0.0;;;
labels_2022_11_05_12_19_22.json;Gudrun Sjödén;;Ladies;Blouse;M;['Multicolor', 'Pink', 'Black', 'Beige'];All;4.0;4.0;50-100;22;['Regular', 'C-collar'];Geometric print;No trend;;No;;;100%linen;;Export;0.0;;;
labels_2022_11_05_11_35_09.json;Not Applicable ;;Ladies;T-shirt;XL;['White'];All;5.0;3.0;<50;22;['Regular', 'C-collar'];Plain;No trend;;Yes;;;95%cotton 5%elastane;;Export;0.0;;;
labels_2022_11_05_10_02_00.json;Stenströms (skjorta);;Ladies;Shirt;40;['Blue'];All;4.0;4.0;50-100;22;['Regular', 'Collar'];Plain;No trend;;Yes;;;100%cotton;;Export;0.0;;;
labels_2022_11_05_11_11_11.json;H&M;;Ladies;Dress;M;['Multicolor', 'Black', 'White', 'Pink', 'Red', 'Blue', 'Purple', 'Turquoise'];All;3.0;3.0;<50;22;['Regular', 'V-collar'];Geometric print;No trend;;No;;;100%viscose;;Export;0.0;;;
labels_2022_11_05_08_57_45.json;Not Applicable ;;Ladies;Dress;M;['Multicolor', 'Black', 'Purple', 'Blue', 'White', 'Green', 'Yellow', 'Turquoise', 'Pink'];All;5.0;5.0;50-100;22;['V-collar', 'Long', 'Loose'];Floral print;No trend;;No;;;100%polyester;;Reuse;0.0;;;
labels_2022_11_05_09_04_15.json;Holly and Whyte (Lindex);;Ladies;Nightgown;S;['Pink', 'Red'];All;4.0;3.0;<50;22;['C-collar', 'Regular'];Dots;No trend;;No;;;88%polyester 12%elastane;;Export;0.0;;;
labels_2022_11_05_11_41_18.json;Isolde;;Ladies;Blouse;S;['Multicolor', 'Blue', 'Black', 'White'];All;4.0;5.0;50-100;22;['Regular', 'V-collar'];Floral print;No trend;;No;;;95%viscose 5%elastane;;Reuse;0.0;;;
labels_2022_11_05_11_43_12.json;Lindex;;Ladies;Tank top;L;['Black'];Summer;5.0;4.0;50-100;22;['Regular', 'C-collar'];Lace;No trend;;No;;;100%viscose;;Reuse;0.0;;;
labels_2022_11_05_09_22_14.json;XLNT (Kappahl);;Ladies;Tank top;L;['Pink'];Summer;4.0;4.0;<50;22;['Regular', 'C-collar'];Glitter;No trend;;No;;;100%cotton;;Export;0.0;;;
labels_2022_11_05_09_40_01.json;LOGG (H&M);;Ladies;T-shirt;M;['Green'];All;4.0;1.0;<50;22;['Regular', 'C-collar'];Plain;No trend;;Yes;;2;100%cotton;;Export;0.0;;;
labels_2022_11_05_12_15_51.json;Not Applicable ;;Ladies;Cardigan;None;['Multicolor', 'Pink', 'White', 'Blue', 'Turquoise'];All;5.0;5.0;100-150;22;['Regular', 'C-collar'];Geometric print;No trend;;No;;;80%acrylic 20%wool;;Reuse;0.0;;;
labels_2022_11_05_09_15_46.json;Not Applicable ;;Ladies;Tank top;None;['Pink', 'Grey'];Summer;3.0;3.0;<50;22;['Regular', 'V-collar'];Plain;No trend;;No;;;100%cotton;;Export;0.0;;;
labels_2022_11_05_11_37_22.json;Not Applicable ;;Ladies;T-shirt;None;['White'];All;4.0;3.0;<50;22;['Regular', 'C-collar'];Plain;No trend;;No;;1;100%cotton;;Export;0.0;;;
labels_2022_11_05_08_50_47.json;Gina Tricot;;Ladies;Blouse;36;['Multicolor', 'White', 'Green', 'Blue', 'Yellow', 'Brown', 'Orange', 'Black', 'Pink'];All;5.0;4.0;50-100;22;['Regular', 'C-collar'];Floral print;No trend;;Yes;;;100%polyester;;Export;0.0;;;
labels_2022_11_05_10_09_10.json;Isolde;;Ladies;Dress;L;['Multicolor', 'Beige', 'Black', 'White'];All;5.0;5.0;50-100;22;['Regular', 'V-collar'];Floral print;No trend;;No;;;100%polyester;;Reuse;0.0;;;
labels_2022_11_05_10_07_33.json;Holly and Whyte (Lindex);;Ladies;Blouse;XXL;['Blue'];All;4.0;2.0;<50;22;['C-collar', 'Regular'];Lace;No trend;;Yes;;;100%polyester;;Export;0.0;;;
labels_2022_11_05_11_20_39.json;Nike;;Ladies;T-shirt;S;['Pink'];All;5.0;5.0;50-100;22;['Regular', 'C-collar'];Logo print;Sports;;No;;;100%polyester;;Reuse;0.0;;;
labels_2022_11_05_09_26_39.json;Lindex;;Ladies;Tank top;XS;['Pink'];Summer;5.0;5.0;<50;22;['Regular', 'C-collar'];Plain;No trend;;No;;;95%cotton 5%elastane;;Reuse;0.0;;;
labels_2022_11_05_10_13_26.json;Gina Tricot;;Ladies;Dress;38;['Multicolor', 'Black', 'White', 'Pink'];All;5.0;4.0;50-100;22;['Regular', 'V-collar'];Floral print;No trend;;No;;;100%viscose;;Reuse;0.0;;;
labels_2022_11_05_12_23_27.json;Isolde;;Ladies;Dress;M;['Multicolor', 'Pink', 'Black', 'Beige', 'White'];All;4.0;4.0;<50;22;['Regular', 'C-collar'];Floral print;No trend;;No;;;100%viscose;;Export;0.0;;;
labels_2022_11_05_09_22_02.json;XLNT (Kappahl);;Ladies;Tank top;L;['Pink'];Summer;4.0;4.0;<50;22;['Regular', 'C-collar'];Glitter;No trend;;No;;;100%cotton;;Export;0.0;;;
labels_2022_11_05_12_13_23.json;Cubus;;Ladies;Jacker;L;['Green'];All;3.0;3.0;<50;22;['Regular'];Plain;No trend;;Yes;;;100%polyester;;Export;0.0;;;
labels_2022_11_05_10_06_16.json;Not Applicable ;;Ladies;Tunic;L;['Blue'];All;3.0;3.0;<50;22;['C-collar', 'Regular'];Lace;No trend;;Yes;;;100%polyester;;Export;0.0;;;
labels_2022_11_05_12_12_10.json;Free quent;;Ladies;Jacker;L;['Purple'];All;3.0;3.0;<50;22;['Regular'];Plain;No trend;;Yes;;;100%polyester;;Export;0.0;;;
labels_2022_11_05_10_04_40.json;H&M;;Ladies;Dress;S;['Black'];All;4.0;4.0;50-100;22;['C-collar', 'Long'];Plain;No trend;;Yes;;;100%cotton;;Export;0.0;;;
labels_2022_11_05_09_09_29.json;Not Applicable ;;Ladies;Tank top;M;['Multicolor', 'White', 'Orange', 'Red', 'Yellow', 'Pink', 'Purple'];Summer;3.0;3.0;<50;22;['C-collar', 'Regular'];Geometric print;No trend;;No;;;78%polyester 22%viscose;;Export;0.0;;;
labels_2022_11_05_11_38_54.json;Not Applicable ;;Ladies;T-shirt;44;['White'];All;4.0;3.0;<50;22;['Regular', 'C-collar'];Glitter;No trend;;Yes;;;50%viscose 50%polyester;;Export;0.0;;;
labels_2022_11_05_11_26_27.json;Lindex;;Ladies;Blouse;XL;['Black', 'Grey'];All;5.0;4.0;50-100;22;['Regular', 'C-collar'];Animal print;No trend;;No;;;100%viscose;;Reuse;0.0;;;
labels_2022_11_05_11_19_06.json;Isolde;;Ladies;Sweater;XXL;['Pink'];All;5.0;5.0;50-100;22;['Regular', 'C-collar'];Dots;No trend;;No;;;100%acrylic;;Reuse;0.0;;;
labels_2022_11_05_10_11_01.json;Indiska;;Ladies;Blouse;XL;['Multicolor', 'Beige', 'Black', 'White', 'Yellow'];All;5.0;5.0;50-100;22;['Regular', 'V-collar'];Striped;No trend;;No;;;100%polyester;;Reuse;0.0;;;
labels_2022_11_05_09_12_18.json;Lager 157;;Ladies;Tank top;M;['White'];Summer;5.0;5.0;50-100;22;['Regular', 'V-collar'];Plain;No trend;;No;;;95%cotton 5%elastane;;Reuse;0.0;;;
labels_2022_11_05_09_28_23.json;Not Applicable ;;Ladies;T-shirt;L;['Pink'];All;3.0;2.0;<50;22;['Regular', 'V-collar'];Plain;No trend;;Yes;;;95%cotton 5%elastane;;Export;0.0;;;
labels_2022_11_05_11_45_14.json;Not Applicable ;;Ladies;Tank top;L;['Black'];Summer;5.0;5.0;50-100;22;['Regular', 'C-collar'];Plain;Sports;;No;;;92%viscose 8%elastane;;Reuse;0.0;;;
labels_2022_11_05_12_07_51.json;Jean paul gaultier;;Ladies;Jacker;M;['Blue'];All;5.0;4.0;100-150;22;['Regular', 'Collar'];Logo print;No trend;;No;;;100%polyester;;Reuse;0.0;;;
labels_2022_11_05_12_25_16.json;Not Applicable ;;Ladies;Dress;40;['Black', 'Yellow'];All;5.0;4.0;50-100;22;['Regular', 'Collar'];Floral print;No trend;;No;;;100%viscose;;Reuse;0.0;;;
labels_2022_11_05_09_07_38.json;Not Applicable ;;Ladies;Tank top;M;['Multicolor', 'White', 'Black', 'Turquoise', 'Orange', 'Red', 'Yellow'];Summer;4.0;3.0;<50;22;['C-collar', 'Regular'];Geometric print;No trend;;No;;;78%polyester 22%viscose;;Export;0.0;;;
labels_2022_11_29_10_16_57.json;Zara;;Ladies;T-shirt;S ;['Black'];All;5.0;1.0;<50;14;['Loose', 'C-collar'];None;None;Minor;None;None;Crooked, washed out;100% cotton;test 60;Recycle;;;;
labels_2022_11_29_09_14_03.json;Not in the list;Hi-Line;Ladies;Tank top ;M ;['Beige'];Summer;5.0;1.0;<50;14;['Loose', 'C-collar'];None;None;Minor;Major;None;Crooked;95% cotton, 5% other fiber;test 45, detergent smell;Export;;;;
labels_2022_11_29_09_42_40.json;Indiska;;Ladies;Tunic;L;['Black', 'Blue', 'Green', 'Multicolor'];Summer;5.0;2.0;<50;14;['Cropped', 'V-collar'];Geometric print;None;Minor;Major;None;Washed out;100% viscose;test 40, detergent smell;Recycle;;;;
labels_2022_11_29_09_20_25.json;Ellos;;Ladies;Top;42;['White'];Spring;5.0;5.0;50-100;14;['Regular', 'V-collar'];None;None;Minor;None;None;;50% viscose, 50% acrylic;test 43, detergent smell;Reuse;;;;
labels_2022_11_29_08_09_07.json;H&M;;Ladies;Top;M ;['Grey'];Spring;1.0;1.0;<50;14;['Regular', 'C-collar'];None;None;Minor;Major;None;;50% rayon, 50% acrylic;test 64, detergent smell;Export;;;;
labels_2022_11_29_09_25_00.json;Fbsisters (New Yorker);;Ladies;T-shirt;L;['White'];Summer;5.0;4.0;50-100;14;['Cropped', 'C-collar'];None;None;None;None;None;;100% cotton;test 42;Reuse;;;;
labels_2022_11_29_08_12_57.json;Not in the list;Miss Ewing;Ladies;T-shirt;XL;['Black', 'Brown', 'Grey', 'Multicolor'];All;5.0;5.0;50-100;14;['Regular', 'C-collar'];Other;None;Minor;None;None;;100% cotton;test 62, detergent smell;Reuse;;;;
labels_2022_11_29_08_25_58.json;Missing;;Ladies;Tank top ;None;['Black'];All;5.0;1.0;<50;14;['Regular', 'V-collar'];Lace;None;Minor;None;Major;Crooked, fuzzy;87% viscose, 13% ?;test 53, detergent smell;Export;;;;
labels_2022_11_29_10_56_55.json;Not in the list;att.;Ladies;Top;S ;['Black'];All;5.0;1.0;<50;14;['Loose', 'Tight'];Dots;None;Major;Minor;None;Washed out, sweat stains;100% cotton;test 38, perfume smell;Recycle;;;;
